frame_idx,ms,Pelvis_x,Pelvis_y,Pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightUpperArm_x,RightUpperArm_y,RightUpperArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftUpperArm_x,LeftUpperArm_y,LeftUpperArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,RightUpperLeg_x,RightUpperLeg_y,RightUpperLeg_z,RightLowerLeg_x,RightLowerLeg_y,RightLowerLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToe_x,RightToe_y,RightToe_z,LeftUpperLeg_x,LeftUpperLeg_y,LeftUpperLeg_z,LeftLowerLeg_x,LeftLowerLeg_y,LeftLowerLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToe_x,LeftToe_y,LeftToe_z
2036,1575718892368,0.073896,0.087098,0.929303,0.071551,0.087423,1.029887,0.078542,0.088289,1.140912,0.07362,0.087799,1.242353,0.06762,0.087018,1.34362,0.072348,0.087254,1.484497,0.098221,0.091982,1.585556,0.07365,0.057552,1.422424,0.084411,-0.079441,1.404134,0.155807,-0.158951,1.132446,0.186751,-0.112585,0.898759,0.066842,0.116791,1.422553,0.046407,0.253087,1.407605,0.092401,0.320615,1.127317,0.138275,0.27996,0.895025,0.08071,0.005354,0.929625,0.053285,-0.001609,0.502445,0.025195,-0.008452,0.085393,0.180359,0.014588,0.020117,0.067088,0.16884,0.928753,0.031051,0.162682,0.502203,0.004715,0.157295,0.085015,0.159127,0.181008,0.018213
2037,1575718892372,0.073805,0.087108,0.929318,0.071445,0.087429,1.029902,0.078425,0.088298,1.140928,0.073496,0.087808,1.242368,0.067492,0.087029,1.343635,0.072216,0.087274,1.484511,0.098105,0.09201,1.585566,0.073537,0.057568,1.422446,0.084373,-0.079423,1.404185,0.156977,-0.159987,1.133127,0.1887,-0.113288,0.899608,0.066706,0.116805,1.422571,0.046217,0.253104,1.407721,0.09306,0.322094,1.127926,0.139898,0.281077,0.895886,0.08064,0.005366,0.929638,0.053274,-0.001597,0.502454,0.025195,-0.008451,0.085401,0.180358,0.01459,0.020123,0.066978,0.168849,0.92877,0.031041,0.162694,0.502211,0.004718,0.1573,0.085022,0.159127,0.181012,0.018216
2038,1575718892376,0.073713,0.087117,0.929333,0.071338,0.087433,1.029916,0.078307,0.088305,1.140943,0.073371,0.087816,1.242383,0.067362,0.087039,1.343649,0.072081,0.087295,1.484526,0.097985,0.092039,1.585577,0.073421,0.057584,1.422467,0.084332,-0.079404,1.404237,0.158132,-0.161029,1.133816,0.190658,-0.113981,0.900478,0.066567,0.116819,1.422589,0.046023,0.25312,1.407836,0.093712,0.323582,1.128548,0.141547,0.282204,0.896774,0.080567,0.005376,0.92965,0.05326,-0.001585,0.502463,0.025195,-0.008449,0.085409,0.180357,0.014591,0.020129,0.066865,0.168856,0.928787,0.031026,0.162705,0.50222,0.00472,0.157304,0.08503,0.159128,0.181015,0.01822
2039,1575718892380,0.073619,0.087124,0.929348,0.071229,0.087437,1.029931,0.078188,0.088311,1.140958,0.073244,0.087823,1.242398,0.06723,0.087049,1.343664,0.071944,0.087316,1.484541,0.097862,0.092067,1.585588,0.073302,0.0576,1.422489,0.08429,-0.079386,1.404289,0.159268,-0.162075,1.134513,0.192621,-0.114657,0.901369,0.066426,0.116832,1.422607,0.045826,0.253135,1.407948,0.094355,0.325076,1.12918,0.143221,0.283334,0.897689,0.080492,0.005385,0.929663,0.053243,-0.001573,0.502472,0.025195,-0.008448,0.085417,0.180356,0.014593,0.020136,0.066751,0.168862,0.928804,0.031007,0.162715,0.502229,0.004722,0.157309,0.085037,0.159129,0.181017,0.018225
2040,1575718892385,0.073522,0.08713,0.929363,0.071118,0.087439,1.029945,0.078067,0.088316,1.140973,0.073116,0.08783,1.242413,0.067096,0.087059,1.343679,0.071804,0.087336,1.484556,0.097735,0.092095,1.585599,0.07318,0.057615,1.42251,0.084245,-0.079369,1.404339,0.16038,-0.163124,1.135214,0.194584,-0.11531,0.90228,0.066281,0.116844,1.422624,0.045626,0.253148,1.408057,0.09499,0.326572,1.129822,0.144917,0.284463,0.89863,0.080414,0.005393,0.929676,0.053222,-0.00156,0.502481,0.025194,-0.008446,0.085425,0.180355,0.014594,0.020144,0.066636,0.168867,0.928821,0.030981,0.162725,0.502237,0.004723,0.157313,0.085044,0.15913,0.181019,0.01823
2041,1575718892389,0.073423,0.087136,0.929377,0.071006,0.087441,1.02996,0.077944,0.088321,1.140988,0.072985,0.087836,1.242427,0.06696,0.087068,1.343693,0.07166,0.087356,1.48457,0.097603,0.092121,1.58561,0.073055,0.05763,1.42253,0.084199,-0.079351,1.404387,0.161467,-0.164176,1.135919,0.196544,-0.115934,0.903211,0.066133,0.116856,1.42264,0.045422,0.253161,1.408162,0.095615,0.328065,1.130473,0.146635,0.285585,0.899598,0.080334,0.0054,0.929689,0.053196,-0.001547,0.502491,0.025193,-0.008445,0.085432,0.180354,0.014596,0.020152,0.066519,0.16887,0.928837,0.030947,0.162735,0.502246,0.004724,0.157317,0.085051,0.159131,0.18102,0.018235
2042,1575718892393,0.073323,0.087139,0.929391,0.070893,0.087441,1.029974,0.077819,0.088324,1.141003,0.072853,0.087841,1.242441,0.06682,0.087076,1.343707,0.071513,0.087375,1.484584,0.097467,0.092146,1.585621,0.072925,0.057643,1.42255,0.084151,-0.079335,1.404433,0.16253,-0.16524,1.136632,0.198515,-0.116541,0.904166,0.065982,0.116867,1.422656,0.045214,0.253172,1.408262,0.096233,0.32957,1.131138,0.148384,0.286712,0.900597,0.080251,0.005405,0.929702,0.053165,-0.001533,0.5025,0.025191,-0.008443,0.08544,0.180353,0.014596,0.020161,0.066401,0.168872,0.928853,0.030908,0.162743,0.502255,0.004725,0.157321,0.085057,0.159131,0.18102,0.01824
2043,1575718892397,0.07322,0.08714,0.929406,0.070777,0.087438,1.029987,0.077692,0.088326,1.141017,0.072717,0.087844,1.242455,0.066678,0.087082,1.34372,0.071362,0.087393,1.484598,0.097324,0.092171,1.585633,0.072792,0.057655,1.42257,0.084101,-0.079319,1.404479,0.163578,-0.166321,1.137358,0.200513,-0.117146,0.905147,0.065826,0.116876,1.422671,0.044998,0.253181,1.408362,0.096843,0.331101,1.131821,0.150174,0.287857,0.901629,0.080165,0.005408,0.929714,0.053132,-0.001519,0.502509,0.025189,-0.008441,0.085447,0.180352,0.014597,0.02017,0.06628,0.168872,0.928868,0.030865,0.16275,0.502264,0.004725,0.157324,0.085064,0.159132,0.181019,0.018246
2044,1575718892401,0.073115,0.087139,0.92942,0.070659,0.087434,1.030001,0.077563,0.088326,1.141032,0.07258,0.087846,1.24247,0.066533,0.087088,1.343734,0.071208,0.087411,1.484612,0.097177,0.092195,1.585645,0.072657,0.057666,1.42259,0.084048,-0.079305,1.404525,0.164609,-0.167415,1.138096,0.202531,-0.117746,0.906153,0.065667,0.116885,1.422686,0.044775,0.253188,1.40846,0.097446,0.332653,1.132521,0.151999,0.289018,0.902692,0.080077,0.005408,0.929727,0.053095,-0.001506,0.502518,0.025186,-0.008439,0.085454,0.180351,0.014597,0.02018,0.066158,0.168869,0.928884,0.030818,0.162756,0.502273,0.004726,0.157327,0.08507,0.159133,0.181018,0.018252
2045,1575718892405,0.073007,0.087136,0.929434,0.070539,0.087428,1.030015,0.077433,0.088324,1.141047,0.07244,0.087847,1.242484,0.066386,0.087093,1.343748,0.071051,0.08743,1.484626,0.097026,0.092219,1.585657,0.072518,0.057677,1.42261,0.083993,-0.079291,1.404571,0.165625,-0.16852,1.138844,0.204564,-0.118338,0.907182,0.065506,0.116892,1.4227,0.044548,0.253194,1.408557,0.098041,0.33422,1.133235,0.153855,0.29019,0.903785,0.079987,0.005406,0.92974,0.053055,-0.001493,0.502528,0.025183,-0.008438,0.085461,0.18035,0.014597,0.020191,0.066034,0.168865,0.928899,0.030767,0.162762,0.502282,0.004726,0.15733,0.085076,0.159134,0.181016,0.018259
2046,1575718892410,0.072899,0.087132,0.929449,0.070418,0.087421,1.030029,0.077301,0.088321,1.141061,0.072299,0.087847,1.242498,0.066237,0.087098,1.343762,0.070891,0.087448,1.484641,0.096872,0.092244,1.585669,0.072378,0.057687,1.42263,0.083935,-0.079277,1.404617,0.166626,-0.16963,1.1396,0.206606,-0.118919,0.908231,0.065342,0.1169,1.422715,0.044316,0.2532,1.408653,0.098629,0.335796,1.133962,0.155738,0.291372,0.904904,0.079895,0.005404,0.929754,0.053013,-0.00148,0.502538,0.02518,-0.008436,0.085469,0.180349,0.014596,0.020201,0.065908,0.168859,0.928914,0.030712,0.162767,0.502292,0.004726,0.157333,0.085082,0.159136,0.181013,0.018266
2047,1575718892414,0.072788,0.087126,0.929463,0.070296,0.087413,1.030044,0.077167,0.088318,1.141076,0.072157,0.087847,1.242513,0.066087,0.087103,1.343776,0.07073,0.087466,1.484655,0.096715,0.092268,1.585682,0.072235,0.057697,1.42265,0.083875,-0.079263,1.404665,0.167612,-0.170741,1.140365,0.208651,-0.119488,0.909298,0.065176,0.116907,1.422729,0.044083,0.253205,1.408748,0.099209,0.337377,1.1347,0.157643,0.292559,0.906048,0.0798,0.0054,0.929767,0.052968,-0.001467,0.502547,0.025177,-0.008435,0.085476,0.180348,0.014595,0.020212,0.065781,0.168853,0.92893,0.030653,0.162771,0.502301,0.004725,0.157335,0.085088,0.159137,0.18101,0.018273
2048,1575718892418,0.072675,0.08712,0.929478,0.070173,0.087404,1.030058,0.077033,0.088314,1.141091,0.072014,0.087847,1.242527,0.065936,0.087107,1.34379,0.070567,0.087485,1.484669,0.096556,0.092292,1.585695,0.072091,0.057708,1.422671,0.083813,-0.079249,1.404713,0.168582,-0.17185,1.141136,0.210693,-0.12004,0.910382,0.065009,0.116915,1.422744,0.043848,0.25321,1.408842,0.099781,0.338958,1.135446,0.159565,0.29375,0.907214,0.079703,0.005395,0.929781,0.052921,-0.001454,0.502558,0.025174,-0.008433,0.085483,0.180346,0.014595,0.020224,0.065653,0.168845,0.928946,0.030589,0.162777,0.502311,0.004725,0.157338,0.085094,0.159138,0.181006,0.018281
2049,1575718892422,0.072561,0.087113,0.929493,0.070049,0.087395,1.030073,0.076899,0.08831,1.141106,0.071871,0.087846,1.242542,0.065784,0.087112,1.343804,0.070404,0.087505,1.484684,0.096397,0.092317,1.585709,0.071945,0.05772,1.422692,0.083749,-0.079235,1.404763,0.169538,-0.172952,1.141912,0.212727,-0.120575,0.911482,0.064841,0.116924,1.422759,0.043613,0.253217,1.408936,0.100346,0.340532,1.136198,0.1615,0.294941,0.9084,0.079604,0.005389,0.929794,0.052872,-0.001442,0.502568,0.025171,-0.008432,0.085491,0.180345,0.014594,0.020235,0.065523,0.168837,0.928961,0.030521,0.162782,0.502322,0.004724,0.157341,0.0851,0.159139,0.181002,0.018289
2050,1575718892426,0.072445,0.087107,0.929508,0.069924,0.087386,1.030087,0.076764,0.088306,1.141122,0.071728,0.087847,1.242557,0.065633,0.087118,1.343819,0.07024,0.087525,1.484699,0.096237,0.092343,1.585722,0.071798,0.057732,1.422713,0.083682,-0.079219,1.404814,0.17048,-0.174044,1.142691,0.214746,-0.121089,0.912593,0.064673,0.116934,1.422774,0.043379,0.253224,1.409029,0.100901,0.342094,1.136955,0.163443,0.29613,0.909605,0.079504,0.005384,0.929809,0.052822,-0.001429,0.502579,0.025167,-0.00843,0.085499,0.180344,0.014594,0.020247,0.065393,0.168829,0.928977,0.030448,0.162788,0.502332,0.004723,0.157345,0.085106,0.15914,0.180997,0.018298
2051,1575718892430,0.072328,0.0871,0.929523,0.069798,0.087377,1.030103,0.076629,0.088303,1.141137,0.071584,0.087847,1.242572,0.065481,0.087124,1.343834,0.070077,0.087546,1.484714,0.096078,0.092369,1.585736,0.071651,0.057746,1.422735,0.083613,-0.079203,1.404868,0.171408,-0.17512,1.143473,0.216745,-0.121579,0.913716,0.064504,0.116945,1.422789,0.043148,0.253233,1.409121,0.101449,0.343639,1.137715,0.16539,0.297312,0.910825,0.079401,0.005379,0.929823,0.05277,-0.001417,0.50259,0.025164,-0.008429,0.085506,0.180343,0.014594,0.020259,0.065261,0.168822,0.928993,0.030371,0.162795,0.502344,0.004722,0.157349,0.085113,0.159142,0.180992,0.018307
2052,1575718892435,0.07221,0.087094,0.929539,0.069673,0.08737,1.030118,0.076495,0.088301,1.141153,0.071442,0.087849,1.242588,0.06533,0.087132,1.343849,0.069914,0.087569,1.48473,0.09592,0.092397,1.58575,0.071503,0.057762,1.422757,0.083541,-0.079185,1.404924,0.172322,-0.176177,1.144256,0.218719,-0.122043,0.914848,0.064336,0.116959,1.422806,0.04292,0.253245,1.409213,0.101988,0.345162,1.138475,0.167336,0.298486,0.912058,0.079296,0.005374,0.929838,0.052718,-0.001405,0.502601,0.025162,-0.008427,0.085515,0.180341,0.014594,0.02027,0.065129,0.168815,0.929009,0.030289,0.162804,0.502355,0.00472,0.157353,0.085119,0.159143,0.180987,0.018316
2053,1575718892439,0.07209,0.087089,0.929554,0.069547,0.087363,1.030134,0.07636,0.0883,1.14117,0.0713,0.087853,1.242604,0.065181,0.087141,1.343864,0.069752,0.087592,1.484745,0.095765,0.092425,1.585764,0.071355,0.057779,1.42278,0.083467,-0.079165,1.404982,0.173222,-0.177211,1.145038,0.220661,-0.122478,0.915987,0.06417,0.116974,1.422823,0.042698,0.253259,1.409304,0.102518,0.346658,1.139233,0.169277,0.299648,0.913303,0.079189,0.00537,0.929854,0.052664,-0.001394,0.502613,0.025159,-0.008426,0.085523,0.18034,0.014594,0.020282,0.064997,0.168808,0.929025,0.030202,0.162814,0.502368,0.004719,0.157358,0.085126,0.159145,0.180981,0.018326
2054,1575718892443,0.071967,0.087084,0.929571,0.069419,0.087358,1.03015,0.076226,0.0883,1.141186,0.071158,0.087857,1.24262,0.065031,0.087152,1.34388,0.06959,0.087617,1.484762,0.095608,0.092455,1.585778,0.071204,0.057799,1.422804,0.083389,-0.079144,1.405044,0.174108,-0.17823,1.145826,0.222589,-0.122886,0.917144,0.064002,0.116992,1.42284,0.042478,0.253276,1.409395,0.103039,0.348136,1.139995,0.17123,0.300807,0.91457,0.079078,0.005366,0.92987,0.052607,-0.001382,0.502626,0.025156,-0.008424,0.085532,0.180339,0.014595,0.020293,0.064862,0.168803,0.929042,0.030107,0.162826,0.502381,0.004717,0.157364,0.085134,0.159146,0.180974,0.018337
2055,1575718892447,0.071841,0.08708,0.929588,0.06929,0.087352,1.030167,0.07609,0.0883,1.141204,0.071015,0.087862,1.242637,0.064879,0.087163,1.343897,0.069424,0.087642,1.484778,0.095449,0.092485,1.585793,0.071049,0.05782,1.422829,0.083306,-0.079122,1.405109,0.174981,-0.179243,1.146625,0.224522,-0.123271,0.918328,0.063831,0.117011,1.422859,0.042257,0.253294,1.409486,0.103549,0.349611,1.140769,0.173212,0.301974,0.915867,0.078963,0.005363,0.929887,0.052546,-0.00137,0.502639,0.025154,-0.008423,0.085541,0.180338,0.014595,0.020305,0.064725,0.168797,0.929059,0.030003,0.162839,0.502395,0.004715,0.157371,0.085142,0.159147,0.180967,0.018349
2056,1575718892451,0.071712,0.087075,0.929605,0.06916,0.087347,1.030184,0.075953,0.0883,1.141221,0.070871,0.087867,1.242654,0.064726,0.087175,1.343913,0.069256,0.087669,1.484796,0.095288,0.092516,1.585809,0.070891,0.057843,1.422855,0.083219,-0.079098,1.405176,0.175839,-0.180247,1.147433,0.226453,-0.123633,0.919535,0.063658,0.117032,1.422878,0.042036,0.253315,1.409577,0.104049,0.351078,1.14155,0.175217,0.303143,0.917191,0.078845,0.005359,0.929904,0.052481,-0.001358,0.502652,0.025152,-0.008422,0.085551,0.180337,0.014596,0.020317,0.064586,0.168792,0.929076,0.029891,0.162854,0.502409,0.004712,0.157378,0.08515,0.159149,0.180959,0.018361
2057,1575718892455,0.071581,0.08707,0.929623,0.069028,0.087342,1.030202,0.075816,0.088301,1.141239,0.070727,0.087873,1.242672,0.064572,0.087188,1.343931,0.069088,0.087696,1.484813,0.095126,0.092547,1.585825,0.070731,0.057867,1.422881,0.083129,-0.079073,1.405246,0.176683,-0.181243,1.148247,0.228376,-0.123973,0.920759,0.063483,0.117054,1.422898,0.041816,0.253337,1.409668,0.104541,0.352537,1.142338,0.177237,0.304313,0.918537,0.078724,0.005355,0.929921,0.052414,-0.001346,0.502666,0.02515,-0.00842,0.085561,0.180335,0.014596,0.020328,0.064445,0.168786,0.929094,0.029773,0.16287,0.502425,0.004709,0.157385,0.085159,0.15915,0.18095,0.018375
2058,1575718892460,0.071449,0.087066,0.929641,0.068895,0.087337,1.03022,0.075678,0.088302,1.141258,0.070582,0.087879,1.24269,0.064419,0.087201,1.343948,0.068919,0.087724,1.484831,0.094963,0.092579,1.585841,0.070569,0.057892,1.422907,0.083037,-0.079047,1.405317,0.177513,-0.182227,1.149064,0.230285,-0.124292,0.921997,0.063308,0.117077,1.422918,0.041597,0.25336,1.409757,0.105025,0.353984,1.143131,0.179265,0.305481,0.919901,0.078601,0.005351,0.929939,0.052345,-0.001334,0.50268,0.025148,-0.008419,0.085571,0.180334,0.014597,0.02034,0.064303,0.16878,0.929112,0.02965,0.162887,0.502441,0.004706,0.157393,0.085167,0.159152,0.180941,0.018389
2059,1575718892464,0.071315,0.087061,0.929659,0.068763,0.087332,1.030238,0.07554,0.088303,1.141276,0.070437,0.087886,1.242708,0.064265,0.087215,1.343966,0.06875,0.087752,1.484849,0.094801,0.092612,1.585857,0.070408,0.057918,1.422934,0.082943,-0.079021,1.405389,0.178328,-0.183199,1.149882,0.232173,-0.124591,0.923242,0.063134,0.117102,1.422938,0.04138,0.253384,1.409846,0.105501,0.355417,1.143926,0.181294,0.306642,0.921279,0.078476,0.005346,0.929957,0.052275,-0.001322,0.502695,0.025146,-0.008418,0.085581,0.180333,0.014598,0.020352,0.064161,0.168774,0.929129,0.029524,0.162904,0.502457,0.004702,0.157401,0.085176,0.159154,0.180932,0.018403
2060,1575718892468,0.071181,0.087055,0.929677,0.06863,0.087327,1.030256,0.075403,0.088305,1.141294,0.070294,0.087893,1.242726,0.064113,0.087229,1.343983,0.068583,0.087782,1.484867,0.094641,0.092645,1.585873,0.070248,0.057944,1.422961,0.082849,-0.078995,1.405463,0.179129,-0.184158,1.150699,0.234034,-0.124871,0.924491,0.062961,0.117127,1.422958,0.041166,0.253409,1.409934,0.10597,0.356833,1.144722,0.183318,0.307794,0.922666,0.078351,0.005342,0.929976,0.052206,-0.001311,0.502709,0.025144,-0.008416,0.085591,0.180332,0.014599,0.020365,0.064018,0.168768,0.929147,0.029398,0.162921,0.502473,0.004699,0.15741,0.085185,0.159155,0.180922,0.018417
2061,1575718892472,0.071048,0.08705,0.929695,0.068498,0.087322,1.030274,0.075266,0.088306,1.141312,0.070151,0.087901,1.242744,0.063962,0.087244,1.344001,0.068418,0.087811,1.484885,0.094484,0.092679,1.585889,0.07009,0.057971,1.422988,0.082754,-0.078968,1.405537,0.179915,-0.1851,1.151513,0.235863,-0.125133,0.925738,0.06279,0.117152,1.422979,0.040954,0.253434,1.41002,0.106433,0.35823,1.145515,0.185329,0.308934,0.924058,0.078226,0.005337,0.929994,0.052138,-0.001301,0.502724,0.025142,-0.008415,0.085601,0.180331,0.014601,0.020377,0.063877,0.168762,0.929165,0.029271,0.162938,0.502489,0.004696,0.157418,0.085193,0.159157,0.180912,0.018431
2062,1575718892476,0.070915,0.087045,0.929713,0.068366,0.087317,1.030292,0.075131,0.088308,1.141331,0.07001,0.087908,1.242762,0.063814,0.087259,1.344018,0.068257,0.087842,1.484903,0.094329,0.092714,1.585904,0.069935,0.057998,1.423015,0.082661,-0.078941,1.40561,0.180686,-0.186026,1.152321,0.237651,-0.125378,0.926978,0.062623,0.117178,1.422999,0.040747,0.25346,1.410105,0.10689,0.359606,1.146305,0.18732,0.310059,0.92545,0.078102,0.005332,0.930012,0.052073,-0.001292,0.502738,0.025139,-0.008413,0.085612,0.180329,0.014603,0.020389,0.063736,0.168756,0.929182,0.029147,0.162954,0.502504,0.004692,0.157426,0.085202,0.159159,0.180901,0.018444
2063,1575718892481,0.070785,0.087039,0.929731,0.068236,0.087312,1.03031,0.074997,0.088309,1.141348,0.069871,0.087916,1.242779,0.063668,0.087275,1.344035,0.0681,0.087873,1.48492,0.094179,0.092749,1.58592,0.069785,0.058025,1.423041,0.082569,-0.078914,1.405683,0.181443,-0.186934,1.153119,0.239394,-0.125605,0.928208,0.06246,0.117203,1.423018,0.040545,0.253485,1.410189,0.107342,0.360957,1.14709,0.189284,0.311164,0.926839,0.07798,0.005328,0.93003,0.05201,-0.001283,0.502752,0.025137,-0.008411,0.085622,0.180328,0.014606,0.020401,0.063598,0.16875,0.929199,0.029027,0.162969,0.502519,0.004689,0.157434,0.08521,0.159161,0.180891,0.018457
2064,1575718892485,0.070657,0.087033,0.929748,0.068108,0.087307,1.030327,0.074865,0.088311,1.141366,0.069735,0.087924,1.242796,0.063526,0.08729,1.344052,0.067947,0.087904,1.484937,0.094034,0.092785,1.585934,0.06964,0.058052,1.423066,0.082479,-0.078888,1.405756,0.182185,-0.187821,1.153907,0.241085,-0.125818,0.929422,0.062303,0.117229,1.423037,0.040348,0.25351,1.410271,0.10779,0.362282,1.147866,0.191215,0.312248,0.92822,0.07786,0.005322,0.930048,0.051953,-0.001276,0.502766,0.025135,-0.008408,0.085632,0.180326,0.01461,0.020414,0.063461,0.168743,0.929215,0.028912,0.162983,0.502533,0.004686,0.157441,0.085217,0.159163,0.180881,0.018469
2065,1575718892489,0.070531,0.087027,0.929764,0.067982,0.087302,1.030344,0.074735,0.088313,1.141382,0.069601,0.087932,1.242813,0.063387,0.087306,1.344068,0.067801,0.087935,1.484954,0.093896,0.092822,1.585949,0.069501,0.058079,1.423091,0.082393,-0.078863,1.405826,0.182911,-0.188687,1.154682,0.242718,-0.126015,0.930615,0.062151,0.117254,1.423055,0.040157,0.253534,1.41035,0.108234,0.363577,1.148633,0.193105,0.313307,0.929588,0.077743,0.005317,0.930066,0.0519,-0.00127,0.50278,0.025133,-0.008406,0.085642,0.180325,0.014615,0.020426,0.063328,0.168736,0.92923,0.028804,0.162996,0.502546,0.004684,0.157448,0.085224,0.159165,0.18087,0.018481
2066,1575718892493,0.070408,0.087021,0.929781,0.067857,0.087297,1.03036,0.074607,0.088315,1.141399,0.06947,0.087941,1.24283,0.063252,0.087323,1.344085,0.067659,0.087968,1.48497,0.093763,0.092861,1.585963,0.069368,0.058105,1.423116,0.082309,-0.078837,1.405897,0.183621,-0.189533,1.155448,0.244303,-0.126195,0.931799,0.062005,0.117279,1.423074,0.039972,0.253559,1.410429,0.10867,0.364847,1.149393,0.19497,0.314349,0.930957,0.077628,0.005311,0.930084,0.051852,-0.001267,0.502793,0.02513,-0.008402,0.085653,0.180323,0.014621,0.020439,0.063196,0.168729,0.929246,0.028702,0.163007,0.502559,0.004682,0.157455,0.085231,0.159167,0.18086,0.018491
2067,1575718892497,0.070284,0.087014,0.929798,0.067731,0.087292,1.030377,0.074479,0.088318,1.141416,0.069339,0.08795,1.242846,0.063119,0.087341,1.344102,0.067521,0.088001,1.484987,0.093634,0.0929,1.585977,0.069238,0.058133,1.423141,0.082226,-0.078811,1.405969,0.184313,-0.190361,1.156211,0.245853,-0.126355,0.932986,0.061863,0.117304,1.423092,0.039791,0.253584,1.410506,0.109095,0.366095,1.150152,0.196826,0.315383,0.932339,0.077512,0.005306,0.930102,0.051805,-0.001265,0.502807,0.025128,-0.008399,0.085664,0.180321,0.014627,0.020452,0.063064,0.168722,0.929261,0.028601,0.163017,0.502571,0.004679,0.157461,0.085238,0.159169,0.180849,0.018502
2068,1575718892501,0.070161,0.087008,0.929815,0.067606,0.087288,1.030394,0.074351,0.088321,1.141433,0.06921,0.08796,1.242864,0.062987,0.087359,1.344119,0.067386,0.088036,1.485004,0.09351,0.092941,1.585991,0.069112,0.05816,1.423167,0.082143,-0.078786,1.406042,0.184988,-0.191173,1.156971,0.247368,-0.126496,0.934173,0.061725,0.117331,1.423111,0.039614,0.253609,1.410583,0.109509,0.367322,1.150909,0.19867,0.316405,0.933729,0.077397,0.0053,0.930121,0.051761,-0.001266,0.502822,0.025125,-0.008395,0.085675,0.180319,0.014635,0.020466,0.062933,0.168715,0.929276,0.028502,0.163027,0.502584,0.004677,0.157468,0.085245,0.159171,0.180838,0.018513
2069,1575718892505,0.070038,0.087002,0.929832,0.067482,0.087283,1.030411,0.074225,0.088324,1.14145,0.069082,0.087971,1.242881,0.062858,0.087378,1.344136,0.067255,0.088071,1.485021,0.09339,0.092983,1.586005,0.06899,0.058189,1.423192,0.08206,-0.07876,1.406115,0.185648,-0.191968,1.157725,0.248845,-0.126619,0.935357,0.06159,0.117357,1.42313,0.039441,0.253635,1.410659,0.109916,0.368527,1.151663,0.200498,0.317414,0.935125,0.077282,0.005295,0.93014,0.05172,-0.001268,0.502836,0.025123,-0.008391,0.085687,0.180317,0.014643,0.02048,0.062802,0.168708,0.929291,0.028405,0.163036,0.502596,0.004675,0.157475,0.085251,0.159173,0.180826,0.018524
2070,1575718892510,0.069917,0.086995,0.929849,0.067358,0.087279,1.030428,0.0741,0.088328,1.141467,0.068955,0.087982,1.242897,0.062731,0.087398,1.344152,0.067127,0.088107,1.485038,0.093272,0.093025,1.586018,0.06887,0.058217,1.423217,0.081979,-0.078734,1.406188,0.186293,-0.192745,1.158474,0.250282,-0.126724,0.936535,0.061459,0.117384,1.423149,0.039273,0.25366,1.410733,0.110318,0.369711,1.152413,0.202306,0.318408,0.93652,0.077168,0.005289,0.930159,0.05168,-0.001271,0.50285,0.025121,-0.008387,0.085699,0.180314,0.014652,0.020494,0.062673,0.1687,0.929306,0.02831,0.163044,0.502607,0.004673,0.157481,0.085257,0.159175,0.180815,0.018534
2071,1575718892514,0.069797,0.086988,0.929866,0.067236,0.087274,1.030445,0.073976,0.088331,1.141484,0.068831,0.087992,1.242914,0.062606,0.087417,1.344169,0.067002,0.088143,1.485055,0.093158,0.093068,1.586032,0.068754,0.058245,1.423242,0.081899,-0.078708,1.40626,0.186924,-0.193506,1.159215,0.251679,-0.126813,0.937703,0.06133,0.117411,1.423167,0.039108,0.253686,1.410806,0.110715,0.370873,1.153158,0.204091,0.319384,0.937913,0.077056,0.005282,0.930178,0.051643,-0.001274,0.502864,0.025118,-0.008383,0.08571,0.180312,0.014662,0.020508,0.062546,0.168693,0.92932,0.028218,0.163052,0.502618,0.004671,0.157487,0.085264,0.159178,0.180803,0.018543
2072,1575718892518,0.069679,0.086981,0.929882,0.067115,0.087269,1.030461,0.073853,0.088334,1.1415,0.068708,0.088003,1.24293,0.062483,0.087437,1.344185,0.06688,0.08818,1.48507,0.093047,0.093112,1.586044,0.06864,0.058274,1.423266,0.08182,-0.078682,1.406332,0.187542,-0.19425,1.159948,0.253032,-0.126886,0.938859,0.061205,0.117438,1.423184,0.038947,0.253712,1.410876,0.111112,0.372013,1.153899,0.205849,0.32034,0.939298,0.076945,0.005276,0.930196,0.051609,-0.001277,0.502878,0.025115,-0.008378,0.085722,0.18031,0.014671,0.020522,0.06242,0.168685,0.929334,0.028128,0.163059,0.502629,0.004669,0.157493,0.085269,0.15918,0.180791,0.018553
